datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather,rain_1h,wind_gust
1696417200,303.16,309.22,1008,74,303.16,303.16,3.09,220,40,802,Clouds,scattered clouds,03n,,
1696420800,302.16,308.82,1009,84,302.16,302.16,3.09,200,20,801,Clouds,few clouds,02n,,
1696424400,301.16,307.65,1010,94,301.16,301.16,3.6,190,20,801,Clouds,few clouds,02n,,
1696428000,301.16,307.65,1011,94,301.16,301.16,3.09,170,20,801,Clouds,few clouds,02n,,
1696431600,301.16,307.65,1011,94,301.16,301.16,3.09,180,20,801,Clouds,few clouds,02n,,
1696435200,300.16,305.03,1011,100,300.16,300.16,2.57,210,20,801,Clouds,few clouds,02n,,
1696438800,300.16,304.35,1011,94,300.16,300.16,2.06,210,20,801,Clouds,few clouds,02n,,
1696442400,300.16,304.35,1010,94,300.16,300.16,2.06,0,20,801,Clouds,few clouds,02n,,
1696446000,300.16,304.35,1010,94,300.16,300.16,2.06,210,20,801,Clouds,few clouds,02n,,
1696449600,300.16,304.35,1009,94,300.16,300.16,3.09,210,20,801,Clouds,few clouds,02n,,
1696453200,299.16,299.16,1009,100,299.16,299.16,2.06,210,40,802,Clouds,scattered clouds,03n,,
1696456800,299.16,299.16,1009,100,299.16,299.16,1.54,210,40,802,Clouds,scattered clouds,03n,,
1696460400,299.16,299.16,1009,100,299.16,299.16,1.54,210,40,802,Clouds,scattered clouds,03d,,
1696464000,300.16,305.03,1010,100,300.16,300.16,2.06,200,40,802,Clouds,scattered clouds,03d,,
1696467600,300.16,305.03,1011,100,300.16,300.16,2.57,210,75,803,Clouds,broken clouds,04d,,
1696471200,302.16,309.16,1011,89,302.16,302.16,2.57,220,75,803,Clouds,broken clouds,04d,,
1696474800,303.16,310.16,1011,84,303.16,303.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1696478400,303.16,310.16,1011,84,303.16,303.16,2.57,290,75,803,Clouds,broken clouds,04d,,
1696482000,304.16,311.16,1010,74,304.16,304.16,2.06,270,75,803,Clouds,broken clouds,04d,,
1696485600,304.16,311.16,1009,79,304.16,304.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1696489200,301.16,307.65,1008,94,301.16,301.16,4.63,270,40,802,Clouds,scattered clouds,03d,,
1696492800,302.16,309.16,1007,89,302.16,302.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1696496400,305.16,312.16,1007,79,305.16,305.16,1.54,0,20,801,Clouds,few clouds,02d,,
1696500000,303.16,310.16,1007,79,303.16,303.16,2.57,220,40,500,Rain,light rain,10d,0.65,
1696503600,302.16,309.16,1008,94,302.16,302.16,4.12,200,40,520,Rain,light intensity shower rain,09n,0.3,
1696507200,299.16,299.16,1009,100,299.16,299.16,2.57,120,75,522,Rain,heavy intensity shower rain,09n,0.24,
1696510800,298.16,299.33,1010,100,298.16,298.16,1.03,0,75,520,Rain,light intensity shower rain,09n,0.49,
1696514400,299.16,299.16,1010,94,299.16,299.16,0.51,0,75,501,Rain,moderate rain,10n,2.18,
1696518000,299.16,299.16,1010,100,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1696521600,299.16,299.16,1010,100,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1696525200,300.16,304.35,1010,94,300.16,300.16,0.51,0,75,803,Clouds,broken clouds,04n,,
1696528800,300.16,304.35,1010,94,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1696532400,299.16,299.16,1009,100,299.16,299.16,2.06,200,75,803,Clouds,broken clouds,04n,,
1696536000,299.16,299.16,1009,100,299.16,299.16,1.54,200,75,803,Clouds,broken clouds,04n,,
1696539600,299.16,299.16,1009,100,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1696543200,299.16,299.16,1009,100,299.16,299.16,1.54,200,40,802,Clouds,scattered clouds,03n,,
1696546800,299.16,299.16,1009,100,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1696550400,300.16,305.03,1010,100,300.16,300.16,2.57,190,20,801,Clouds,few clouds,02d,,
1696554000,302.16,309.16,1010,94,302.16,302.16,2.57,230,20,801,Clouds,few clouds,02d,,
1696557600,302.16,309.16,1012,94,302.16,302.16,2.57,250,40,802,Clouds,scattered clouds,03d,,
1696561200,304.16,311.16,1012,79,304.16,304.16,3.6,250,75,803,Clouds,broken clouds,04d,,
1696564800,305.16,312.16,1011,74,305.16,305.16,3.6,250,75,803,Clouds,broken clouds,04d,,
1696568400,306.16,313.16,1010,70,306.16,306.16,3.6,260,75,803,Clouds,broken clouds,04d,,
1696572000,306.16,313.16,1009,66,306.16,306.16,2.57,280,75,803,Clouds,broken clouds,04d,,
1696575600,306.16,313.16,1008,70,306.16,306.16,2.57,270,75,803,Clouds,broken clouds,04d,,
1696579200,306.16,313.16,1007,66,306.16,306.16,3.09,270,75,803,Clouds,broken clouds,04d,,
1696582800,306.16,313.16,1007,70,306.16,306.16,3.09,260,75,803,Clouds,broken clouds,04d,,
1696586400,299.16,299.16,1008,100,299.16,299.16,3.6,0,40,802,Clouds,scattered clouds,03d,,9.26
1696590000,298.16,299.33,1008,100,298.16,298.16,5.14,260,40,521,Rain,shower rain,09n,4.86,
1696593600,298.16,299.33,1009,100,298.16,298.16,3.09,80,75,201,Thunderstorm,thunderstorm with rain,11n,2.05,
1696597200,299.16,299.16,1010,100,299.16,299.16,1.03,0,75,502,Rain,heavy intensity rain,10n,5.31,
1696600800,299.16,299.16,1011,94,299.16,299.16,1.54,0,75,500,Rain,light rain,10n,0.65,
1696604400,298.16,299.33,1011,100,298.16,298.16,2.06,70,75,500,Rain,light rain,10n,0.13,
1696608000,299.16,299.16,1011,100,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1696611600,299.16,299.16,1011,100,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1696615200,299.16,299.16,1011,94,299.16,299.16,2.06,0,75,803,Clouds,broken clouds,04n,,
1696618800,299.16,299.16,1010,94,299.16,299.16,1.54,70,75,803,Clouds,broken clouds,04n,,
1696622400,298.16,299.33,1010,100,298.16,298.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1696626000,299.16,299.16,1010,94,299.16,299.16,0.51,30,75,803,Clouds,broken clouds,04n,,
1696629600,299.16,299.16,1010,94,299.16,299.16,1.54,110,75,803,Clouds,broken clouds,04n,,
1696633200,299.16,299.16,1010,94,299.16,299.16,1.03,90,75,803,Clouds,broken clouds,04d,,
1696636800,299.16,299.16,1011,100,299.16,299.16,0.51,0,75,803,Clouds,broken clouds,04d,,
1696640400,301.16,308.16,1012,100,301.16,301.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1696644000,303.16,310.16,1012,89,303.16,303.16,1.03,220,40,802,Clouds,scattered clouds,03d,,
1696647600,304.16,311.16,1012,84,304.16,304.16,3.6,220,75,803,Clouds,broken clouds,04d,,
1696651200,305.16,312.16,1012,74,305.16,305.16,4.12,240,75,803,Clouds,broken clouds,04d,,
1696654800,305.16,312.16,1011,74,305.16,305.16,3.09,270,75,803,Clouds,broken clouds,04d,,
1696658400,307.16,314.16,1010,66,307.16,307.16,4.12,270,75,803,Clouds,broken clouds,04d,,
1696662000,305.16,312.16,1009,70,305.16,305.16,2.57,280,75,803,Clouds,broken clouds,04d,,
1696665600,306.16,313.16,1008,66,306.16,306.16,2.57,270,75,803,Clouds,broken clouds,04d,,
1696669200,307.16,314.16,1008,62,307.16,307.16,3.09,250,40,802,Clouds,scattered clouds,03d,,
1696672800,305.16,312.16,1008,66,305.16,305.16,2.57,280,40,802,Clouds,scattered clouds,03d,,
1696676400,304.16,310.78,1008,70,304.16,304.16,3.09,250,75,803,Clouds,broken clouds,04n,,
1696680000,303.16,310.16,1009,84,303.16,303.16,2.57,200,75,211,Thunderstorm,thunderstorm,11n,,
1696683600,299.16,299.16,1011,94,299.16,299.16,1.03,130,75,200,Thunderstorm,thunderstorm with light rain,11n,3.65,
1696687200,299.16,299.16,1012,94,299.16,299.16,1.54,300,75,501,Rain,moderate rain,10n,1.63,
1696690800,298.16,299.33,1012,100,298.16,298.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1696694400,299.16,299.16,1012,94,299.16,299.16,0.0,0,75,803,Clouds,broken clouds,04n,,
1696698000,299.16,299.16,1012,100,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1696701600,299.16,299.16,1011,100,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1696705200,299.16,299.16,1011,100,299.16,299.16,1.03,80,75,803,Clouds,broken clouds,04n,,
1696708800,299.16,299.16,1011,100,299.16,299.16,1.03,90,75,803,Clouds,broken clouds,04n,,
1696712400,299.16,299.16,1010,100,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1696716000,299.16,299.16,1011,100,299.16,299.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1696719600,299.16,299.16,1011,100,299.16,299.16,1.03,10,40,802,Clouds,scattered clouds,03d,,
1696723200,300.16,304.35,1012,94,300.16,300.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1696726800,300.16,304.35,1013,94,300.16,300.16,1.03,70,75,803,Clouds,broken clouds,04d,,
1696730400,302.16,308.82,1013,84,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1696734000,303.16,310.16,1013,84,303.16,303.16,0.0,0,75,803,Clouds,broken clouds,04d,,
1696737600,305.16,312.16,1012,70,305.16,305.16,0.51,0,20,801,Clouds,few clouds,02d,,
1696741200,306.16,313.16,1012,66,306.16,306.16,2.57,340,40,802,Clouds,scattered clouds,03d,,
1696744800,306.16,313.16,1011,62,306.16,306.16,2.57,310,75,803,Clouds,broken clouds,04d,0.1,
1696748400,307.16,314.16,1009,62,307.16,307.16,4.12,280,75,803,Clouds,broken clouds,04d,,
1696752000,307.16,314.16,1008,59,307.16,307.16,2.57,310,40,802,Clouds,scattered clouds,03d,,
1696755600,306.16,313.16,1009,62,306.16,306.16,1.54,0,40,500,Rain,light rain,10d,0.17,
1696759200,304.16,311.16,1009,79,304.16,304.16,2.57,340,40,501,Rain,moderate rain,10d,1.22,
1696762800,303.16,310.16,1010,89,303.16,303.16,1.03,10,40,500,Rain,light rain,10n,0.74,
1696766400,303.16,310.16,1011,84,303.16,303.16,2.57,30,40,802,Clouds,scattered clouds,03n,,
1696770000,301.16,307.65,1012,94,301.16,301.16,2.57,260,40,802,Clouds,scattered clouds,03n,,
1696773600,300.16,304.35,1012,94,300.16,300.16,3.6,290,40,802,Clouds,scattered clouds,03n,,
1696777200,300.16,304.35,1013,94,300.16,300.16,3.09,310,40,802,Clouds,scattered clouds,03n,,
1696780800,300.16,304.35,1013,94,300.16,300.16,3.09,310,40,802,Clouds,scattered clouds,03n,,
1696784400,299.16,299.16,1013,100,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1696788000,299.16,299.16,1012,100,299.16,299.16,2.06,350,40,802,Clouds,scattered clouds,03n,,
1696791600,299.16,299.16,1012,100,299.16,299.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1696795200,299.16,299.16,1011,94,299.16,299.16,2.06,10,40,802,Clouds,scattered clouds,03n,,
1696798800,298.16,299.33,1011,100,298.16,298.16,2.06,340,40,802,Clouds,scattered clouds,03n,,
1696802400,298.16,299.33,1011,100,298.16,298.16,1.54,350,40,802,Clouds,scattered clouds,03n,,
1696806000,298.16,299.33,1012,100,298.16,298.16,2.06,10,40,802,Clouds,scattered clouds,03d,,
1696809600,299.16,299.16,1012,100,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1696813200,300.16,304.35,1013,94,300.16,300.16,2.57,20,40,802,Clouds,scattered clouds,03d,,
1696816800,301.16,306.75,1013,89,301.16,301.16,2.06,30,40,802,Clouds,scattered clouds,03d,,
1696820400,303.16,309.22,1013,74,303.16,303.16,2.06,350,75,803,Clouds,broken clouds,04d,,
1696824000,303.16,310.16,1013,79,303.16,303.16,3.09,340,75,803,Clouds,broken clouds,04d,,
1696827600,304.16,311.16,1012,74,304.16,304.16,2.57,360,75,803,Clouds,broken clouds,04d,,
1696831200,305.16,312.16,1011,66,305.16,305.16,3.6,320,40,802,Clouds,scattered clouds,03d,,
1696834800,306.16,313.16,1010,66,306.16,306.16,4.12,330,20,801,Clouds,few clouds,02d,,
1696838400,306.16,313.16,1009,66,306.16,306.16,3.09,330,40,802,Clouds,scattered clouds,03d,,
1696842000,306.16,313.16,1008,66,306.16,306.16,3.6,330,40,802,Clouds,scattered clouds,03d,,
1696845600,306.16,313.16,1008,66,306.16,306.16,3.09,330,20,801,Clouds,few clouds,02d,,
1696849200,304.16,311.16,1009,74,304.16,304.16,2.06,320,20,500,Rain,light rain,10n,0.12,
1696852800,304.16,311.16,1010,74,304.16,304.16,2.06,320,20,801,Clouds,few clouds,02n,,
1696856400,303.16,310.16,1010,79,303.16,303.16,1.54,340,20,801,Clouds,few clouds,02n,,
1696860000,303.16,310.16,1011,79,303.16,303.16,2.06,350,20,801,Clouds,few clouds,02n,,
1696863600,302.16,308.82,1012,84,302.16,302.16,1.03,0,20,801,Clouds,few clouds,02n,,
1696867200,302.16,309.16,1012,89,302.16,302.16,1.54,0,20,801,Clouds,few clouds,02n,,
1696870800,301.16,307.65,1011,94,301.16,301.16,0.51,0,20,801,Clouds,few clouds,02n,,
1696874400,301.16,307.65,1011,94,301.16,301.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1696878000,301.16,307.65,1010,94,301.16,301.16,1.03,0,40,501,Rain,moderate rain,10n,1.73,
1696881600,301.16,307.65,1010,94,301.16,301.16,1.03,70,40,500,Rain,light rain,10n,1.0,
1696885200,301.16,307.65,1010,94,301.16,301.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1696888800,301.16,307.65,1010,94,301.16,301.16,1.03,290,40,500,Rain,light rain,10n,0.39,
1696892400,300.16,305.03,1010,100,300.16,300.16,0.0,0,40,501,Rain,moderate rain,10d,2.37,
1696896000,301.16,307.65,1011,94,301.16,301.16,1.03,0,40,501,Rain,moderate rain,10d,1.04,
1696899600,302.16,309.16,1012,94,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1696903200,303.16,310.16,1012,84,303.16,303.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1696906800,304.16,311.16,1012,79,304.16,304.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1696910400,304.16,311.16,1012,79,304.16,304.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1696914000,299.16,299.16,1012,100,299.16,299.16,3.6,180,75,803,Clouds,broken clouds,04d,,
1696917600,299.16,299.16,1010,94,299.16,299.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1696921200,301.16,307.65,1009,94,301.16,301.16,0.0,0,75,500,Rain,light rain,10d,0.21,
1696924800,303.16,310.16,1008,89,303.16,303.16,1.54,0,40,500,Rain,light rain,10d,0.52,
1696928400,302.16,309.16,1008,89,302.16,302.16,4.12,210,40,501,Rain,moderate rain,10d,3.65,
1696932000,302.16,309.16,1008,89,302.16,302.16,2.57,180,40,802,Clouds,scattered clouds,03d,,
1696935600,301.16,307.65,1009,94,301.16,301.16,2.57,190,40,802,Clouds,scattered clouds,03n,,
1696939200,301.16,307.65,1010,94,301.16,301.16,3.09,180,40,802,Clouds,scattered clouds,03n,,
1696942800,301.16,306.75,1010,89,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1696946400,301.16,307.65,1011,94,301.16,301.16,1.03,170,40,802,Clouds,scattered clouds,03n,,
1696950000,301.16,307.65,1012,94,301.16,301.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1696953600,301.16,307.65,1012,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1696957200,301.16,307.65,1011,94,301.16,301.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1696960800,301.16,307.65,1011,94,301.16,301.16,1.54,190,40,802,Clouds,scattered clouds,03n,,
1696964400,299.16,299.16,1010,100,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1696968000,299.16,299.16,1010,100,299.16,299.16,1.03,340,40,701,Mist,mist,50n,,
1696971600,299.16,299.16,1009,100,299.16,299.16,0.51,0,40,701,Mist,mist,50n,,
1696975200,299.16,299.16,1010,100,299.16,299.16,1.03,320,40,701,Mist,mist,50n,,
1696978800,299.16,299.16,1010,100,299.16,299.16,1.03,0,40,701,Mist,mist,50d,,
1696982400,300.16,304.35,1012,94,300.16,300.16,1.03,0,40,701,Mist,mist,50d,,
1696986000,301.16,307.65,1012,94,301.16,301.16,1.54,0,40,701,Mist,mist,50d,,
1696989600,303.16,310.16,1013,89,303.16,303.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1696993200,304.16,311.16,1013,84,304.16,304.16,2.06,10,75,803,Clouds,broken clouds,04d,,
1696996800,305.16,312.16,1012,74,305.16,305.16,2.06,50,75,803,Clouds,broken clouds,04d,,
1697000400,306.16,313.16,1011,66,306.16,306.16,2.57,90,75,803,Clouds,broken clouds,04d,,
1697004000,307.16,314.16,1010,62,307.16,307.16,3.09,100,75,803,Clouds,broken clouds,04d,,
1697007600,308.16,315.16,1009,59,308.16,308.16,2.57,110,75,803,Clouds,broken clouds,04d,,
1697011200,308.16,315.16,1008,55,308.16,308.16,2.57,60,75,803,Clouds,broken clouds,04d,,
1697014800,305.16,312.16,1008,74,305.16,305.16,5.14,180,75,803,Clouds,broken clouds,04d,,
1697018400,305.16,312.16,1008,74,305.16,305.16,4.12,150,40,802,Clouds,scattered clouds,03d,,
1697022000,304.16,311.16,1009,74,304.16,304.16,3.6,140,40,802,Clouds,scattered clouds,03n,,
1697025600,304.16,311.16,1010,74,304.16,304.16,3.09,160,40,802,Clouds,scattered clouds,03n,,
1697029200,303.16,310.16,1011,79,303.16,303.16,3.6,140,40,802,Clouds,scattered clouds,03n,,
1697032800,303.16,310.16,1012,79,303.16,303.16,3.6,130,40,802,Clouds,scattered clouds,03n,,
1697036400,302.16,309.16,1013,89,302.16,302.16,2.06,130,40,802,Clouds,scattered clouds,03n,,
1697040000,302.16,309.16,1012,89,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1697043600,302.16,309.16,1012,94,302.16,302.16,3.09,140,40,802,Clouds,scattered clouds,03n,,
1697047200,301.16,307.65,1011,94,301.16,301.16,3.6,130,40,802,Clouds,scattered clouds,03n,,
1697050800,301.16,307.65,1011,94,301.16,301.16,2.06,130,40,802,Clouds,scattered clouds,03n,,
1697054400,301.16,307.65,1010,94,301.16,301.16,3.09,140,40,802,Clouds,scattered clouds,03n,,
1697058000,301.16,307.65,1010,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1697061600,301.16,307.65,1011,94,301.16,301.16,1.54,130,40,802,Clouds,scattered clouds,03n,,
1697065200,300.16,305.03,1012,100,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1697068800,300.16,305.03,1013,100,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1697072400,301.16,307.65,1013,94,301.16,301.16,1.54,0,20,801,Clouds,few clouds,02d,,
1697076000,303.16,310.16,1013,89,303.16,303.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1697079600,305.16,312.16,1013,74,305.16,305.16,2.06,80,40,802,Clouds,scattered clouds,03d,,
1697083200,306.16,313.16,1013,70,306.16,306.16,2.06,100,40,802,Clouds,scattered clouds,03d,,
1697086800,306.16,313.16,1012,70,306.16,306.16,2.06,70,75,803,Clouds,broken clouds,04d,,
1697090400,307.16,314.16,1011,59,307.16,307.16,2.06,0,75,803,Clouds,broken clouds,04d,,
1697094000,306.16,313.16,1010,66,306.16,306.16,2.57,80,75,803,Clouds,broken clouds,04d,,
1697097600,306.16,313.16,1009,66,306.16,306.16,2.57,360,40,802,Clouds,scattered clouds,03d,,
1697101200,305.16,312.16,1008,74,305.16,305.16,3.09,280,40,802,Clouds,scattered clouds,03d,,
1697104800,303.16,309.22,1009,74,303.16,303.16,4.12,160,40,802,Clouds,scattered clouds,03d,,
1697108400,299.16,299.16,1010,100,299.16,299.16,5.14,230,75,803,Clouds,broken clouds,04n,,
1697112000,298.16,299.33,1011,100,298.16,298.16,3.6,90,75,201,Thunderstorm,thunderstorm with rain,11n,0.68,
1697115600,298.16,299.33,1012,100,298.16,298.16,3.09,80,75,500,Rain,light rain,10n,0.37,
1697119200,298.16,299.33,1013,100,298.16,298.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1697122800,298.16,299.17,1014,94,298.16,298.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1697126400,298.16,299.33,1014,100,298.16,298.16,2.57,300,75,803,Clouds,broken clouds,04n,,
1697130000,298.16,299.33,1013,100,298.16,298.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1697133600,298.16,299.33,1011,100,298.16,298.16,0.0,0,75,803,Clouds,broken clouds,04n,,
1697137200,299.16,299.16,1011,94,299.16,299.16,0.51,0,75,803,Clouds,broken clouds,04n,,
1697140800,298.16,299.33,1010,100,298.16,298.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1697144400,298.16,299.33,1011,100,298.16,298.16,1.03,0,75,701,Mist,mist,50n,,
1697148000,298.16,299.33,1011,100,298.16,298.16,1.54,280,75,701,Mist,mist,50n,,
1697151600,298.16,299.33,1012,100,298.16,298.16,0.51,0,75,701,Mist,mist,50d,,
1697155200,299.16,299.16,1012,100,299.16,299.16,1.03,0,75,701,Mist,mist,50d,,
1697158800,300.16,305.03,1013,100,300.16,300.16,2.06,40,40,802,Clouds,scattered clouds,03d,,
1697162400,302.16,309.16,1013,89,302.16,302.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1697166000,303.16,310.16,1013,84,303.16,303.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1697169600,304.16,311.16,1013,79,304.16,304.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1697173200,304.16,311.16,1012,84,304.16,304.16,2.06,180,75,803,Clouds,broken clouds,04d,,
1697176800,303.16,310.16,1011,84,303.16,303.16,1.54,170,75,500,Rain,light rain,10d,0.82,
1697180400,301.16,306.75,1010,89,301.16,301.16,1.54,0,40,501,Rain,moderate rain,10d,3.76,
1697184000,303.16,310.16,1009,89,303.16,303.16,1.03,230,40,802,Clouds,scattered clouds,03d,,
1697187600,304.16,311.16,1008,84,304.16,304.16,1.54,0,20,801,Clouds,few clouds,02d,,
1697191200,303.16,310.16,1009,84,303.16,303.16,2.57,230,20,801,Clouds,few clouds,02d,,
1697194800,302.16,309.16,1009,94,302.16,302.16,2.57,250,20,801,Clouds,few clouds,02n,,
1697198400,302.16,309.16,1010,89,302.16,302.16,2.57,210,40,802,Clouds,scattered clouds,03n,,
1697202000,302.16,309.16,1011,89,302.16,302.16,2.57,220,40,802,Clouds,scattered clouds,03n,,
1697205600,301.16,307.65,1011,94,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1697209200,301.16,307.65,1012,94,301.16,301.16,2.57,20,40,802,Clouds,scattered clouds,03n,,
1697212800,300.16,304.35,1012,94,300.16,300.16,0.51,0,40,501,Rain,moderate rain,10n,2.37,
1697216400,300.16,304.35,1011,94,300.16,300.16,0.51,0,40,502,Rain,heavy intensity rain,10n,7.49,
1697220000,300.16,304.35,1011,94,300.16,300.16,1.54,0,40,502,Rain,heavy intensity rain,10n,5.96,
1697223600,299.16,299.16,1010,100,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1697227200,299.16,299.16,1009,100,299.16,299.16,2.06,250,40,802,Clouds,scattered clouds,03n,,
1697230800,299.16,299.16,1009,100,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1697234400,299.16,299.16,1009,100,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1697238000,299.16,299.16,1010,94,299.16,299.16,0.51,0,40,701,Mist,mist,50d,,
1697241600,300.16,304.35,1010,94,300.16,300.16,0.51,0,40,701,Mist,mist,50d,,
1697245200,301.16,307.65,1011,94,301.16,301.16,1.03,0,20,801,Clouds,few clouds,02d,,
1697248800,303.16,310.16,1011,84,303.16,303.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1697252400,304.16,311.16,1011,79,304.16,304.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1697256000,305.16,312.16,1011,70,305.16,305.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1697259600,305.16,312.16,1010,70,305.16,305.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1697263200,306.16,313.16,1008,66,306.16,306.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1697266800,305.16,312.16,1007,70,305.16,305.16,3.6,250,40,500,Rain,light rain,10d,0.56,
1697270400,305.16,312.16,1007,70,305.16,305.16,3.09,270,40,802,Clouds,scattered clouds,03d,,
1697274000,304.16,311.16,1007,74,304.16,304.16,2.57,260,40,502,Rain,heavy intensity rain,10d,4.86,
1697277600,303.16,310.16,1007,84,303.16,303.16,2.06,110,40,802,Clouds,scattered clouds,03d,,
1697281200,302.16,309.16,1007,89,302.16,302.16,2.06,150,40,802,Clouds,scattered clouds,03n,,
1697284800,302.16,309.16,1008,89,302.16,302.16,2.06,160,40,802,Clouds,scattered clouds,03n,,
1697288400,301.16,307.65,1009,94,301.16,301.16,4.63,220,40,802,Clouds,scattered clouds,03n,,
1697292000,300.16,305.03,1010,100,300.16,300.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1697295600,300.16,305.03,1010,100,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1697299200,300.16,305.03,1010,100,300.16,300.16,3.09,260,40,802,Clouds,scattered clouds,03n,,
1697302800,300.16,305.03,1010,100,300.16,300.16,2.06,210,75,520,Rain,light intensity shower rain,09n,0.11,
1697306400,299.16,299.16,1009,100,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1697310000,300.16,304.35,1008,94,300.16,300.16,2.06,290,75,501,Rain,moderate rain,10n,2.05,
1697313600,299.16,299.16,1008,100,299.16,299.16,1.03,0,40,701,Mist,mist,50n,0.14,
1697317200,299.16,299.16,1007,100,299.16,299.16,1.03,330,40,500,Rain,light rain,10n,0.19,
1697320800,299.16,299.16,1007,100,299.16,299.16,0.51,0,40,501,Rain,moderate rain,10n,1.09,
1697324400,299.16,299.16,1008,94,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1697328000,299.16,299.16,1009,100,299.16,299.16,0.51,0,75,500,Rain,light rain,10d,0.6,
1697331600,300.16,305.03,1009,100,300.16,300.16,0.0,0,40,802,Clouds,scattered clouds,03d,,
1697335200,301.16,306.75,1010,89,301.16,301.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1697338800,303.16,310.16,1011,84,303.16,303.16,0.51,0,75,803,Clouds,broken clouds,04d,,
1697342400,303.16,310.16,1010,79,303.16,303.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1697346000,304.16,311.16,1009,74,304.16,304.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1697349600,305.16,312.16,1008,70,305.16,305.16,1.03,300,40,802,Clouds,scattered clouds,03d,,
1697353200,305.16,312.16,1007,74,305.16,305.16,2.06,300,75,803,Clouds,broken clouds,04d,,
1697356800,305.16,312.16,1006,70,305.16,305.16,0.51,0,75,803,Clouds,broken clouds,04d,,
1697360400,306.16,313.16,1005,66,306.16,306.16,2.57,270,75,803,Clouds,broken clouds,04d,,
1697364000,304.16,311.16,1006,79,304.16,304.16,4.12,210,75,803,Clouds,broken clouds,04d,,
1697367600,303.16,310.16,1007,79,303.16,303.16,3.6,190,40,802,Clouds,scattered clouds,03n,,
